"Record ID","Survey Identifier","Survey Timestamp","Do you want to see further detailed information?","I have read the cover letter and agree to take part in this survey.","Faculty rank",Gender,"Departmental affiliation","Please write down the Department affiliation","What is your Google Scholar h-index?","What state do you reside in?","How many months of your salary depend on external grants?","Please specify the months","What percentage of your group's research operation is funded by external grants? Operational costs include summer salaries for faculty, postdoctoral stipends, research assistantships, & equipment.","Do you have any looming deadline? [either today or the next couple of days]","Please indicate your workload today","Where do you typically work?","Please specify your workplace","What is your research style?","In a typical week, how many hours in total do you devote to work? This includes research, teaching, administration, and service/outreach to the scientific community and broader society.",Research,Teaching,Administration,Service/Outreach,"The sum is not 100%.Please make sure that the sum amounts to&nbsp;EXACTLY&nbsp;100%.","In a typical day how often do you take breaks during your work?","Please specify how often do you take breaks during your work?","How do you usually handle email during work?","Do you submit funding proposals?","What is the average number of funding proposals you submit per year?","What is the funding agency where you submit most of your proposals?","Please specify the name of the agency","What is your approximate success rate in this agency?","Typically, how far in advance do you start composing a proposal? Proposal composition includes writing, team arrangements, and relevant administrative work.","What is the typical length of supporting research that precedes a proposal composition in your case? Supporting research includes literature review, development of methods, pilot experiments (if applicable), and any associated data analysis.","In the week leading to a proposal deadline how much do you work with respect to a typical week?",Research,Teaching,Administration,Service/Outreach,"The sum is not 100%.Please make sure that the sum amounts to&nbsp;EXACTLY&nbsp;100%.",Research,Teaching,Administration,Service/Outreach,"The sum is not 100%.Please make sure that the sum amounts to&nbsp;EXACTLY&nbsp;100%.","When do you typically submit a funding proposal?","What is your stress level on the day of a proposal deadline with respect to a regular workday?","Regular research",Sleep,Diet,"Physical activity","Interpersonal relationships","Write about any other aspect of your proposal deadline actions, perceptions, and feelings that you consider important and are not covered in this questionnaire. Please include ideas about mechanisms to replace proposal deadlines, if you have thought of any.","Do you submit manuscripts in refereed conferences, requiring full papers (not abstracts)?","What is the average number of conference papers you submit for review each year?","What is the CORE rank of the conferences you usually submit your work?In case you need further information concerning the CORE rank of your conferences please click here.","What is your approximate success rate in these conference submissions?","Typically, how far in advance do you start composing a refereed conference paper? Composition includes writing, team arrangements, and administrative work.","What is the typical length of supporting research that precedes the composition of a refereed conference paper in your case? Supporting research includes literature review, development of methods, experiments (if applicable), and any associated data analysis.","In the week leading to a conference deadline, how much do you work with respect to a typical week?",Research,Teaching,Administration,Service/Outreach,"The sum is not 100%.Please make sure that the sum amounts to&nbsp;EXACTLY&nbsp;100%.",Research,Teaching,Administration,Service/Outreach,"The sum is not 100%.Please make sure that the sum amounts to&nbsp;EXACTLY&nbsp;100%.","When do you typically submit a conference paper?","What is your stress level on the day of a conference deadline with respect to a regular workday?","Regular research",Sleep,Diet,"Physical activity","Interpersonal relationships","Write about any other aspect of your conference deadline actions, perceptions, and feelings that you consider important and are not covered in this questionnaire. Please include ideas about mechanisms to replace conference deadlines, if you have thought of any.","How mentally demanding was the work today?","How physically demanding was the work today?","How hurried or rushed was the pace of the work today?","How successful were you in accomplishing what you were asked to do?","How hard did you have to work to accomplish your level of performance?","How insecure, discouraged, irritated, stressed and annoyed were you?","I feel pleasant","I feel nervous and restless","I feel satisfied with myself","I wish I could be as happy as others seem to be","I feel like a failure","I feel rested","I am calm, cool and collected","I feel that difficulties are piling up so that I cannot overcome them","I worry too much over something that really doesn't matter","I am happy","I have disturbing thoughts","I lack self-confidence","I feel secure","I make decisions easily","I feel inadequate","I am content","Some unimportant thought runs through my mind and bothers me","I take disappointments so keenly that I can't put them out of my mind","I am a steady person","I get in a state of tension or turmoil as I think over my recent concerns and interests","...is reserved","...is  generally trusting","...tends to be lazy","...is relaxed, handles stress well","...has few artistic interests","...is outgoing, sociable","...tends to find fault with others","...does a thorough job","...gets nervous easily","...has an active imagination","Take some time off and get away from the situation","Focus on the problem and see how I can solve it","Blame myself for having gotten into this situation","Treat myself to a favorite food or snack","Feel anxious about not being able to cope","Think about how I solved similar problems","Visit a friend","Determine a course of action and follow","Buy myself something","Blame myself for being too emotional about the situation","Work to understand the situation","Become very upset","Take corrective action immediately","Blame myself for not knowing what to do","Spend time with a special person","Think about the event and learn from my mistakes","Wish that I could change what had happened or how I felt","Go out for a snack or meal","Analyze my problem before reacting","Focus on my general inadequacies","Phone a friend","Please provide your email address.The system will use this email address to send you an acknowledgment, as well as the Amazon gift certificate, in case you are the raffle winner.","Please confirm your email address",Complete?
159,,"2020-06-22 11:12:04",No,Yes,"Associate Professor",Male,Mathematics,,6,Texas,"Three months",,"Not funded",No,Standard,Home,,"Hands-on [... plus experiments/analysis]",30-40,30,40,20,10,100,"Every 1-2 hours",,"Answer email as it comes",Yes,1-2,NSF,,"< 10%","> 2 months","1-3 months","Significantly more",70,20,10,0%,100,80,20,0%,0%,100,"3-6 hours before deadline","Extremely  more","Significant disruption","Significant disruption","Significant disruption","Extreme disruption","Significant disruption",,No,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,5,4,3,Often,Often,Sometimes,Often,"Almost never",Sometimes,Sometimes,"Almost always",Sometimes,Often,"Almost never",Sometimes,Often,Often,Sometimes,Often,Often,Sometimes,Often,Often,"Neither agree nor disagree","Agree strongly","Neither agree nor disagree","Disagree strongly","Disagree a little","Agree a little","Neither agree nor disagree","Agree strongly","Agree strongly","Agree a little","Very much like me","Somewhat like me",Neutral,"Somewhat like me","Very much like me","Somewhat like me","Somewhat like me",Neutral,"Somewhat like me","Not at all like me","Very much like me","Somewhat like me","Not much like me",Neutral,"Very much like me","Somewhat like me","Somewhat like me","Somewhat like me","Not much like me",Neutral,"Not at all like me",leif.ellingson@ttu.edu,leif.ellingson@ttu.edu,Complete
160,,"2020-06-22 15:15:43",No,Yes,Professor,Male,Engineering,,20,Texas,"Three months",,50-25%,No,Light,Home,,"Hands-off [management/reading/writing]","> 50",40,40,20,,100,"Every 1-2 hours",,"Answer email in batches once  or twice per day",Yes,3-4,NSF,,"< 10%","1-2 months","1-3 months","Significantly more",80,20,,,100,90,10,,,100,"2 or more days before deadline","Extremely  more","Extreme disruption","Extreme disruption","Little disruption","Extreme disruption","Extreme disruption",,Yes,1-2,B,75-90%,"1-2 months","> 12 months","Significantly more",60,30,10,,100,90,10,,,100,"1 day before deadline","Significantly  more","Extreme disruption","Little disruption","Little disruption","Significant disruption","Moderate disruption",,3,"Not at all 1",5,6,3,4,Often,Sometimes,Often,"Almost never",Sometimes,Often,Sometimes,Often,"Almost never",Often,Sometimes,Sometimes,Often,Often,"Almost never",Often,"Almost never","Almost never",Often,Sometimes,"Disagree a little","Agree strongly","Disagree a little","Agree a little","Disagree a little","Agree a little","Disagree a little","Agree strongly","Agree a little","Agree strongly","Somewhat like me","Very much like me","Somewhat like me","Very much like me","Not much like me","Somewhat like me","Very much like me","Somewhat like me","Somewhat like me","Not at all like me","Very much like me","Not much like me","Not much like me","Not at all like me","Very much like me","Somewhat like me","Not much like me","Very much like me","Somewhat like me","Not much like me","Very much like me",j_rosenbe@yahoo.com,j_rosenbe@yahoo.com,Complete
161,,"[not completed]",No,Yes,"Associate Professor",Male,Physics,,24,Arizona,"Three months",,75-50%,No,Heavy,Home,,"Hands-on [... plus experiments/analysis]","> 50",30,20,40,10,100,"Every 1-2 hours",,"Answer email as it comes",Yes,3-4,NSF,,30-50%,"> 2 months","> 12 months","About the same",10,20,60,10,100,10,20,60,10,100,"1 day before deadline","Significantly less","Little disruption","Little disruption","Little disruption","Little disruption","Moderate disruption","Deadlines are very useful.",No,,,,,,,,,,,,,,,,,,,,,,,,,6,2,5,4,5,4,Often,Often,Sometimes,"Almost never","Almost never",Often,Often,Sometimes,Sometimes,Often,"Almost never","Almost never","Almost always",Often,Sometimes,Often,Sometimes,"Almost never","Almost always",Sometimes,"Agree strongly","Agree a little","Neither agree nor disagree","Disagree a little","Disagree a little","Neither agree nor disagree","Neither agree nor disagree","Agree a little","Disagree strongly","Agree a little","Very much like me","Somewhat like me",Neutral,"Not much like me",Neutral,"Somewhat like me",Neutral,"Somewhat like me",Neutral,"Not at all like me","Very much like me","Not at all like me","Somewhat like me","Not much like me","Somewhat like me","Somewhat like me","Not much like me","Somewhat like me","Very much like me","Not much like me","Not much like me",,,Incomplete
162,,"2020-06-23 09:20:42",No,Yes,"Assistant Professor",Male,Physics,,11,Arizona,"Three months",,"Fully funded",No,Heavy,Home,,"Hands-on [... plus experiments/analysis]","> 50",70,30,,,100,"Every 1-2 hours",,"Answer email as it comes",Yes,3-4,NSF,,10-20%,"> 2 months","6-12 months","Significantly more",70,30,,,100,100%,,,,100,"1 day before deadline","Extremely  more","Little disruption","Little disruption","Moderate disruption","Significant disruption","Significant disruption",,No,,,,,,,,,,,,,,,,,,,,,,,,,"Extremely 7","Not at all 1",4,5,"Extremely 7",4,Sometimes,Often,"Almost never",Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",Neutral,Neutral,Neutral,"Not much like me","Not much like me","Somewhat like me",Neutral,"Not much like me","Not much like me",Neutral,"Somewhat like me",Neutral,"Somewhat like me",Neutral,"Not much like me","Not much like me",Neutral,Neutral,"Somewhat like me","Somewhat like me","Not much like me",onur.erten@asu.edu,onur.erten@asu.edu,Complete
163,,"2020-06-23 09:27:23",Yes,Yes,Professor,Female,Biology,,26,Arizona,"Three months",,25-1%,Yes,Heavy,Home,,"Hands-off [management/reading/writing]",40-50,50,40,,10,100,"Every 1-2 hours",,"Answer email as it comes",Yes,3-4,NSF,,10-20%,"> 2 months","> 12 months","Significantly more",70,30,,0%,100,80,10,,10,100,"2 or more days before deadline",Same,"Little disruption","Little disruption","Little disruption","Moderate disruption","Moderate disruption",,No,,,,,,,,,,,,,,,,,,,,,,,,,"Extremely 7","Not at all 1",4,5,6,5,Often,Sometimes,Often,"Almost never",Sometimes,Sometimes,Sometimes,"Almost never",Often,Often,Sometimes,"Almost never",Sometimes,Sometimes,"Almost never",Often,Sometimes,Often,Sometimes,Often,"Disagree strongly","Agree strongly","Disagree strongly","Disagree strongly","Disagree strongly","Neither agree nor disagree","Agree strongly","Agree strongly","Disagree a little","Agree a little","Very much like me","Very much like me",Neutral,"Somewhat like me","Not much like me",Neutral,"Not at all like me","Not much like me","Somewhat like me","Very much like me","Very much like me","Somewhat like me","Very much like me","Not at all like me","Very much like me","Very much like me","Very much like me",Neutral,"Not much like me","Somewhat like me","Not at all like me",sharonjhall@asu.edu,sharonjhall@asu.edu,Complete
164,,"2020-06-23 10:17:22",No,Yes,Professor,Male,Engineering,,17,Arizona,"Three months",,100-75%,No,Standard,Home,,"Hands-on [... plus experiments/analysis]","> 50",80,10,10,0%,100,"Every 3-4 hours",,"Answer email as it comes",Yes,3-4,NSF,,50-75%,"1-2 months","1-3 months","About the same",90,10,0%,0%,100,90,10,0%,0%,100,"2 or more days before deadline",Same,"Little disruption","No disruption","No disruption","No disruption","Little disruption","I cannot tolerate last minute changes.  If you plan the work, there is no need to stress at the last moment.  I do not work with last minute people.",Yes,3-4,A,"> 90%","> 2 months","6-12 months","About the same",50,40,10,0%,100,50,40,10,0,100,"2 or more days before deadline",Same,"Little disruption","No disruption","No disruption","No disruption","No disruption",,3,3,3,4,3,2,Often,"Almost never",Often,Sometimes,"Almost never",Sometimes,Sometimes,"Almost never","Almost never",Often,"Almost never","Almost never",Often,Often,"Almost never",Sometimes,"Almost never","Almost never",Sometimes,"Almost never","Agree a little","Agree strongly","Disagree a little","Disagree a little","Disagree strongly","Neither agree nor disagree","Neither agree nor disagree","Agree a little","Disagree strongly","Agree a little",Neutral,"Very much like me","Somewhat like me","Not at all like me","Not at all like me","Not at all like me","Not at all like me",Neutral,"Not at all like me","Not at all like me","Somewhat like me","Not at all like me",Neutral,"Not much like me","Somewhat like me",Neutral,Neutral,"Not at all like me","Somewhat like me","Not much like me","Not at all like me",heydt@asu.edu,heydt@asu.edu,Complete
165,,"[not completed]",No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
166,,"2020-06-23 10:30:13",No,Yes,"Assistant Professor",Male,Biology,,30,California,"Three months",,75-50%,Yes,Heavy,Home,,"Hands-on [... plus experiments/analysis]","> 50",50,20,20,10,100,"Every 1-2 hours",,"Answer email in batches once  or twice per day",Yes,5-6,NSF,,"< 10%","> 2 months","> 12 months","Significantly more",80,10,10,0%,100,100%,0%,0%,0%,100,"2 or more days before deadline",Same,"Significant disruption","Moderate disruption","No disruption","Little disruption","Moderate disruption","I think all researchers meeting some simple fixed criteria should get a base level of funding to ensure productivity can remain high without losing time to large numbers of grant deadlines.",No,,,,,,,,,,,,,,,,,,,,,,,,,4,"Not at all 1",6,5,5,5,Sometimes,Sometimes,Often,"Almost never","Almost never",Sometimes,Often,"Almost never",Sometimes,Often,"Almost never","Almost never","Almost always",Often,"Almost never",Sometimes,Often,"Almost never","Almost always","Almost never","Agree strongly","Agree a little","Disagree strongly","Agree a little","Disagree strongly","Agree a little","Agree a little","Agree a little","Disagree strongly","Agree strongly","Somewhat like me","Very much like me","Not at all like me",Neutral,"Not at all like me","Very much like me","Not at all like me","Very much like me","Not at all like me","Not at all like me","Somewhat like me","Not at all like me","Very much like me","Not at all like me","Not at all like me","Somewhat like me",Neutral,"Not at all like me","Somewhat like me","Not at all like me","Not at all like me",bblonder@gmail.com,bblonder@gmail.com,Complete
167,,"2020-06-23 12:38:37",No,Yes,"Assistant Professor",Male,Engineering,,10,Arizona,"Three months",,"Fully funded",Yes,Standard,Office,,"Hands-off [management/reading/writing]","> 50",30,50,10,10,100,"Every 1-2 hours",,"Answer email as it comes",Yes,3-4,NSF,,10-20%,"1-2 weeks","< 1 month",More,60,30,10,0%,100,70,20,10,0%,100,"3-6 hours before deadline","Significantly  more","Extreme disruption","Extreme disruption","Extreme disruption","Extreme disruption","Extreme disruption","Not only do proposal deadlines give me more stress, but they lead to a majority of terrible proposals that I would have likely waited to submit (or not submitted at all). It is a lot of extra work for panelists and for me, but if I do not hit the proposal deadlines, I am viewed as deadweight by my academic unit. So I (and many around me) submit because that is what we are told we should do to maintain the prestige of the university.    I am an interdisciplinary researcher, and the projects I work on that are funded by divisions of NSF without proposals mature to a point where I am ready to ask for funding. At that point, I submit without being hassled by the research advancement staff. I might submit less proposals because of the less pressure, but I get more good work done.    On the other hand, if I'm awarded one of the worse proposals that I submit just because there is a deadline and I am expected to submit, then it is unlikely I will use the awarded funds for exactly what I proposed. So it is basically just institutionalized gambling - a bad proposal goes in, may get lucky enough to get funded, and then the funding agency is going to be lucky if the work that is completed has anything to do with the original proposal.    As a side note, the NSF CAREER needs to be abolished. It is a poor model for all other kinds of proposals someone will submit later in their career. Single-investigator grants (and papers) are so archaic. The CAREER process is not much worse than a normal grant, and so why not just devote the effort to a normal proposal (perhaps without the arbitrary deadline)? Furthermore, no other proposal requires silly things like letters of support from the department. These departmental letters are form letters that basically just advertise the standard concessions that a department gives its tenure-track faculty (which do not vary much across universities anyway). Why force a faculty member to jump through these extra hoops? If you really care about fostering leadership, then find a way for young investigators to lead multi-investigator grants and get help from more senior investigators who sign on as Co-I. The opportunity cost (in terms of time and money) of the CAREER program is far too high to justify it continue its existence. NSF got rid of the DDIG, which it should have kept, and kept the CAREER, which it should have gotten rid of.",Yes,5-6,A,20-30%,"2-4 weeks","3-6 months","Significantly more",70,20,10,0%,100,80,20,0,0,100,"1-3 hours before deadline","Significantly  more","Extreme disruption","Extreme disruption","Extreme disruption","Extreme disruption","Extreme disruption","As an interdisciplinary researcher, I submit manuscripts to journals (with no deadlines) as well as conference proceedings (with deadlines). My conversations with computer scientist collaborators usually pick a deadline in the next month and then decide to come up with something (no matter the merit) to submit to that deadline. My conversations with my other collaborators are about research, and once the research results are strong enough, then are they about publication venues. The latter way to do research produces more significant results that I'm much more proud of. The former/CS way to do research produces more short papers that I'm sometimes embarrassed are released onto the world.    In addition, my students learn much more from the revise and resubmit process. Conference rebuttal periods are not a good substitute for revisions. Furthermore, when manuscripts are submitted to different conferences later, the manuscripts don't change much (whereas in a revise and resubmit to a journal, they do change in order to address the comments of the reviewers).     Finally, because conferences in CS are primarily for being venues for terminal archival research reports, they lose the ability to do what a conference is ostensibly supposed to do - have productive conversations that move research frontiers forward. In the disciplines I participate in where publications only come out in journals, conferences have much smaller registration fees (often nearly free for students) and have first-come, first-served registration for talk and poster slots. Students get an equal opportunity at these slots as faculty to get feedback on their work (sometimes I see faculty presenting posters right next to students presenting posters). Students can talk about empirical results that they have not made sense of completely yet and get good insights from the rest of the research community without the worry of someone scooping them.    I think computer scientists feel that it is OK that they have cannibalized their conferences to use instead as publication venues because arXiv takes the place of advertising results early and getting feedback, but arXiv is not a conference venue.    Deadline-driven conference publications are broken and need to be abolished. They are antithetical to the mission of the academy.",2,"Not at all 1",5,2,6,6,Sometimes,Often,"Almost never","Almost always",Often,Sometimes,Sometimes,Often,Sometimes,Sometimes,Often,Often,"Almost never",Sometimes,Often,Sometimes,Sometimes,Often,Sometimes,"Almost always","Agree a little","Neither agree nor disagree","Agree a little","Neither agree nor disagree","Neither agree nor disagree","Disagree a little","Agree a little","Neither agree nor disagree","Agree a little","Agree strongly","Not much like me","Somewhat like me","Somewhat like me","Somewhat like me","Somewhat like me","Somewhat like me","Not at all like me","Somewhat like me","Somewhat like me",Neutral,"Somewhat like me","Somewhat like me",Neutral,Neutral,"Not at all like me","Somewhat like me","Somewhat like me","Somewhat like me","Somewhat like me","Somewhat like me","Not at all like me",tpavlic@asu.edu,tpavlic@asu.edu,Complete
168,,"2020-06-23 15:51:42",No,Yes,"Assistant Professor",Male,"Computer Science",,15,Arizona,"Three months",,25-1%,No,Standard,Office,,"Hands-on [... plus experiments/analysis]",40-50,50,30,10,10,100,"Every 3-4 hours",,"Answer email in batches once  or twice per day",Yes,5-6,NSF,,"< 10%","2-4 weeks","3-6 months","Significantly more",80,20,,,100,70,20,10,0%,100,"3-6 hours before deadline","Significantly  more","Significant disruption","Significant disruption","Moderate disruption","Significant disruption","Moderate disruption",,Yes,7-9,A,30-50%,"2-4 weeks","6-12 months","Significantly more",70,20,10,,100,80,20,,,100,"Minutes before deadline","Significantly  more","Significant disruption","Significant disruption","Moderate disruption","Significant disruption","Significant disruption",,6,4,5,5,4,4,Sometimes,Often,Sometimes,Sometimes,Often,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,"Almost never",Often,Sometimes,Often,Sometimes,Often,Often,"Neither agree nor disagree","Agree a little","Disagree a little","Agree a little","Agree a little","Agree a little","Disagree a little","Agree a little","Neither agree nor disagree","Agree a little","Not much like me","Somewhat like me",Neutral,"Not much like me",Neutral,"Somewhat like me",Neutral,"Somewhat like me","Not much like me",Neutral,"Somewhat like me","Not much like me",Neutral,Neutral,Neutral,"Somewhat like me","Somewhat like me","Not much like me","Somewhat like me","Somewhat like me",Neutral,ajay.bansal@asu.edu,ajay.bansal@asu.edu,Complete
169,,"2020-06-23 18:03:53",No,Yes,Professor,Male,Engineering,,53,Arizona,"Three months",,"Fully funded",No,Standard,Home,,"Hands-off [management/reading/writing]",40-50,30,30,20,20,100,"Every 3-4 hours",,"Answer email as it comes",Yes,3-4,NSF,,20-30%,"> 2 months","6-12 months",More,60,20,10,10,100,80,10,10,0%,100,"2 or more days before deadline","Significantly  more","Moderate disruption","Moderate disruption","Little disruption","Moderate disruption","Moderate disruption",,Yes,3-4,C,50-75%,"> 2 months","6-12 months","About the same",30,30,20,20,100,40,30,20,10,100,"1 day before deadline",Same,"Moderate disruption","Little disruption","Little disruption","Little disruption","Little disruption",,6,2,5,5,5,3,"Almost always","Almost never","Almost always","Almost never","Almost never","Almost always","Almost always","Almost never","Almost never","Almost always","Almost never","Almost never","Almost always",Often,"Almost never","Almost always","Almost never",Sometimes,"Almost always","Almost never","Agree strongly","Agree strongly","Disagree strongly","Agree a little","Agree strongly","Disagree a little","Neither agree nor disagree","Agree strongly","Disagree strongly","Disagree a little","Somewhat like me","Very much like me","Not much like me","Not at all like me","Not at all like me","Very much like me","Not much like me","Very much like me","Not at all like me","Not at all like me","Very much like me","Not at all like me","Very much like me","Not at all like me","Not at all like me","Very much like me",Neutral,"Not much like me","Very much like me","Not at all like me","Not at all like me",reisslein@asu.edu,reisslein@asu.edu,Complete
170,,"2020-06-24 13:15:31",Yes,Yes,Professor,Male,Engineering,,28,"New Mexico",Other,3.5,100-75%,Yes,Heavy,Other,lab,"Hands-on [... plus experiments/analysis]","> 50",40,30,20,10,100,Other,never,"Answer email in batches once  or twice per day",Yes,5-6,DOE,,10-20%,"> 2 months","3-6 months","Significantly more",60,20,20,0%,100,60,20,20,0%,100,"1 day before deadline","Extremely  more","Significant disruption","Moderate disruption","Moderate disruption","No disruption","Significant disruption",,Yes,3-4,A*,"> 90%","> 2 months","3-6 months","About the same",40,30,20,10,100,40,30,20,10,100,"2 or more days before deadline",Same,"Moderate disruption","No disruption","No disruption","No disruption","No disruption",,4,4,5,6,5,2,Sometimes,Often,Often,"Almost never","Almost never",Sometimes,Often,Sometimes,"Almost never",Sometimes,Sometimes,"Almost never",Sometimes,Often,"Almost never",Sometimes,Sometimes,Often,Often,"Almost never","Neither agree nor disagree","Neither agree nor disagree","Agree a little","Agree a little","Disagree strongly","Agree a little","Disagree strongly","Agree strongly","Disagree a little","Agree strongly","Not at all like me","Very much like me","Not at all like me","Somewhat like me","Not at all like me","Very much like me","Somewhat like me","Very much like me","Not much like me","Not at all like me","Very much like me","Not at all like me","Very much like me","Not at all like me","Somewhat like me","Somewhat like me","Not at all like me",Neutral,"Very much like me","Not at all like me","Not much like me",kalmoth@gmail.com,kalmoth@gmail.com,Complete
171,,"[not completed]",No,Yes,"Assistant Professor",Male,"Computer Science",,21,Michigan,"Three months",,75-50%,Yes,Standard,Home,,"Hands-on [... plus experiments/analysis]",40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
172,,"2020-06-25 11:32:37",No,Yes,Professor,Male,Engineering,,22,California,"Three months",,"Fully funded",Yes,Heavy,Home,,"Hands-on [... plus experiments/analysis]","> 50",10,30,30,30,100,"Every 3-4 hours",,"Answer email as it comes",Yes,3-4,DOD,,20-30%,"2-4 weeks","< 1 month","Significantly more",60,30,10,0%,100,80,20,,,100,"1-3 hours before deadline","Extremely  more","Significant disruption","Extreme disruption","Significant disruption","Extreme disruption","Significant disruption",,Yes,3-4,A,75-90%,"< 1 week","> 12 months","Significantly more",60,30,10,0%,100,80,20,0,0,100,"1-3 hours before deadline","Extremely  more","Moderate disruption","Extreme disruption","Significant disruption","Extreme disruption","Significant disruption",,5,2,5,6,5,2,"Almost always","Almost never",Often,"Almost never","Almost never",Sometimes,Often,"Almost never","Almost never","Almost always","Almost never","Almost never","Almost always",Often,"Almost never",Often,"Almost never","Almost never","Almost always","Almost never","Agree strongly","Agree strongly","Neither agree nor disagree","Agree strongly","Agree a little","Disagree strongly","Disagree strongly","Agree strongly","Disagree strongly","Neither agree nor disagree","Not at all like me","Very much like me","Not at all like me","Not at all like me","Not at all like me","Somewhat like me","Not at all like me","Very much like me","Not at all like me","Not at all like me","Very much like me","Not at all like me","Very much like me","Not at all like me","Not at all like me",Neutral,"Not at all like me","Not at all like me","Very much like me","Not at all like me","Not at all like me",spamarti@ee.ucla.edu,spamarti@ee.ucla.edu,Complete
173,,"2020-06-25 11:32:34",Yes,Yes,Professor,Male,Chemistry,,77,California,"Three months",,"Fully funded",Yes,Heavy,Office,,"Hands-off [management/reading/writing]","> 50",50,10,10,30,100,"Every hour",,"Answer email as it comes",Yes,5-6,NSF,,10-20%,"> 2 months","> 12 months","Significantly more",60,10,10,20,100,50,10,10,30,100,"1-3 hours before deadline","Significantly  more","Significant disruption","Significant disruption","Little disruption","Significant disruption","Significant disruption",,No,,,,,,,,,,,,,,,,,,,,,,,,,6,2,5,5,6,2,Often,Often,"Almost never","Almost never","Almost never","Almost never",Sometimes,"Almost always",Sometimes,"Almost always","Almost never",Sometimes,Sometimes,Often,Sometimes,"Almost never","Almost never","Almost never","Almost always",Sometimes,"Disagree strongly","Agree strongly","Disagree strongly","Agree a little","Disagree a little","Agree strongly","Disagree strongly","Agree strongly","Disagree strongly","Agree strongly","Somewhat like me","Very much like me","Somewhat like me","Not at all like me","Somewhat like me",Neutral,"Not much like me","Very much like me","Not at all like me","Not at all like me","Very much like me","Not much like me","Somewhat like me","Not at all like me",Neutral,"Somewhat like me","Not at all like me","Not at all like me","Very much like me","Not at all like me","Not much like me",psw@cnsi.ucla.edu,psw@cnsi.ucla.edu,Complete
174,,"2020-06-25 12:57:52",Yes,Yes,Professor,Female,Geosciences,,33,California,"Three months",,100-75%,Yes,Heavy,Office,,"Hands-on [... plus experiments/analysis]","> 50",50,30,10,10,100,"Every 3-4 hours",,"Answer email in batches once  or twice per day",Yes,1-2,NSF,,30-50%,"> 2 months","> 12 months","Significantly more",60,30,10,0%,100,80,20,0%,0%,100,"3-6 hours before deadline","Significantly  more","Significant disruption","Moderate disruption","Moderate disruption","Moderate disruption","Significant disruption","Deadlines are easier for me to handle when I am the only PI. It stresses me far less, because I can work on my own pace. The moment I have Co-PI's it gets more chaotic, because I depend on the input from others, which I can't so easily control.    I submit proposals to two different NSF programs. One has deadlines, the other has no deadlines. At the program with deadlines I never got a proposal funded the first time. The other program (without deadline) funded my proposal after the first submission. This is not statistically solid, but I felt I submitted a much better prepared proposal when I had no deadline, because I waited until I found it was perfect.",No,,,,,,,,,,,,,,,,,,,,,,,,,5,"Not at all 1",4,5,5,3,Often,Sometimes,Often,"Almost never","Almost never",Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,"Almost never","Almost always","Almost always","Almost never",Often,Often,Sometimes,Often,Sometimes,"Disagree a little","Agree a little","Disagree strongly","Neither agree nor disagree","Agree a little","Agree strongly","Neither agree nor disagree","Agree strongly","Disagree a little","Agree strongly","Very much like me","Somewhat like me",Neutral,"Somewhat like me","Not much like me","Somewhat like me","Not much like me","Somewhat like me","Somewhat like me","Somewhat like me","Somewhat like me",Neutral,"Somewhat like me","Not much like me","Somewhat like me","Somewhat like me","Somewhat like me","Somewhat like me","Not much like me",Neutral,"Not much like me",ttreude@g.ucla.edu,ttreude@g.ucla.edu,Complete
